,Unnamed: 0_x,Unnamed: 0.1,OBJECTID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,SOURCE_REPORTING_UNIT,FIRE_NAME,FIRE_YEAR,DATE_x,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE_x,LONGITUDE_x,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_NAME,Shape,merging,Unnamed: 0_y,STATION,STATION_NAME,ELEVATION,LATITUDE_y,LONGITUDE_y,DATE_y,DLY-GRDD-BASE40,DLY-GRDD-BASE45,DLY-GRDD-BASE50,DLY-GRDD-BASE55,DLY-GRDD-BASE57,DLY-GRDD-BASE60,DLY-GRDD-BASE65,DLY-GRDD-BASE70,DLY-GRDD-BASE72,DLY-GRDD-TB4886,DLY-GRDD-TB5086,DLY-CLDD-BASE45,DLY-CLDD-BASE50,DLY-CLDD-BASE55,DLY-CLDD-BASE57,DLY-CLDD-BASE60,DLY-CLDD-NORMAL,DLY-CLDD-BASE70,DLY-CLDD-BASE72,DLY-HTDD-BASE40,DLY-HTDD-BASE45,DLY-HTDD-BASE50,DLY-HTDD-BASE55,DLY-HTDD-BASE57,DLY-HTDD-BASE60,DLY-HTDD-NORMAL,DLY-PRCP-25PCTL,DLY-SNWD-25PCTL,DLY-SNOW-25PCTL,DLY-PRCP-50PCTL,DLY-SNWD-50PCTL,DLY-SNOW-50PCTL,DLY-PRCP-75PCTL,DLY-SNWD-75PCTL,DLY-SNOW-75PCTL,MTD-PRCP-NORMAL,MTD-SNOW-NORMAL,YTD-PRCP-NORMAL,YTD-SNOW-NORMAL,DLY-PRCP-PCTALL-GE001HI,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE050HI,DLY-PRCP-PCTALL-GE100HI,DLY-SNWD-PCTALL-GE001WI,DLY-SNWD-PCTALL-GE010WI,DLY-SNWD-PCTALL-GE003WI,DLY-SNWD-PCTALL-GE005WI,DLY-SNOW-PCTALL-GE001TI,DLY-SNOW-PCTALL-GE010TI,DLY-SNOW-PCTALL-GE100TI,DLY-SNOW-PCTALL-GE030TI,DLY-SNOW-PCTALL-GE050TI,DLY-TAVG-NORMAL,DLY-DUTR-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-TAVG-STDDEV,DLY-DUTR-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV,longLatOLS
3341,181592,1872507,1872508,NONFED,ST-CACDF,ST/C&L,USCALNU,CALNU,GEYSERS,2010,2010-08-06 ,218,2004.0,2.0,Equipment Use,2010-08-06,218.0,2200.0,2.0,B,38.803000000000004,-122.833,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xf4\x84%\x1eP\xb5^\xc0(:=\xef\xc6fC@\xf4\x84%\x1eP\xb5^\xc0(:=\xef\xc6fC@|\x01\x00\x00\x00\xf4\x84%\x1eP\xb5^\xc0(:=\xef\xc6fC@\xfe',3341,92197,GHCND:USC00046027,MUIR WOODS CA US,67.1,37.8977,-122.5688,2010-08-06,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.02,0.0,23.33,0.0,95,5,1,0,0,0,0,0,0,0,0,0,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
3342,181593,1872508,1872509,NONFED,ST-CACDF,ST/C&L,USCAAEU,CAAEU,KIRKWOOD,2010,2010-07-21 ,202,950.0,5.0,Debris Burning,,,,1.0,B,38.321999999999996,-121.13600000000001,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x004\x93o\xb6\xb9H^\xc0\xe8\x87\x83\x84()C@4\x93o\xb6\xb9H^\xc0\xe8\x87\x83\x84()C@|\x01\x00\x00\x004\x93o\xb6\xb9H^\xc0\xe8\x87\x83\x84()C@\xfe',3342,39256,GHCND:USC00043134,FORESTHILL RANGER STATION CA US,919,39.01,-120.845,2010-07-21,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.0,0.0,33.08,6.2,10,5,-9999,-9999,0,0,0,0,0,0,0,0,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
3343,181594,1872509,1872510,NONFED,ST-CACDF,ST/C&L,USCASCU,CASCU,BYRON HWY / MOUNTAIN HOUS,2010,2010-08-21 ,233,1323.0,13.0,Missing/Undefined,,,,1.0,B,37.783,-121.531,12.0,MUNICIPAL/LOCAL,CA,,,b'\x00\x01\xad\x10\x00\x00\xd0\xb6a\x14\x04b^\xc0\x00\x1f\xf5\xd7+\xe4B@\xd0\xb6a\x14\x04b^\xc0\x00\x1f\xf5\xd7+\xe4B@|\x01\x00\x00\x00\xd0\xb6a\x14\x04b^\xc0\x00\x1f\xf5\xd7+\xe4B@\xfe',3343,73597,GHCND:USC00049073,TURLOCK NUMBER 2 CA US,35.1,37.5005,-120.855,2010-08-21,37,32,27,22,20,17,12,7,5,26,24,32,27,22,20,17,12,7,5,0,0,0,0,0,0,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.0,0.0,8.14,0.0,7,2,0,0,0,0,0,0,0,0,0,0,0,76.6,29.7,91.4,61.8,4.8,4.2,5.8,4.5,
3344,181595,1872510,1872511,NONFED,ST-CACDF,ST/C&L,USCASCU,CASCU,DINOSAUR,2010,2010-06-06 ,157,2207.0,9.0,Miscellaneous,,,,0.32,B,37.066,-121.219,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xc0\xfd\x80\x07\x06N^\xc0\x00\xb6\xf5\xd3\x7f\x88B@\xc0\xfd\x80\x07\x06N^\xc0\x00\xb6\xf5\xd3\x7f\x88B@|\x01\x00\x00\x00\xc0\xfd\x80\x07\x06N^\xc0\x00\xb6\xf5\xd3\x7f\x88B@\xfe',3344,104911,GHCND:USC00047150,PRIEST VALLEY CA US,701.0,36.18833,-120.69528,2010-06-06,24,19,14,9,8,5,2,1,-7777,17,16,19,14,9,8,5,2,1,-7777,0,0,-7777,-7777,-7777,1,3,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.03,0.0,14.48,0.2,26,16,-9999,-9999,0,0,0,0,0,0,0,0,0,64.2,41.5,84.9,43.5,6.1,8.1,8.7,5.5,
3345,181596,1872511,1872512,NONFED,ST-CACDF,ST/C&L,USCASHU,CASHU,E CYPRESS AV  REDDINGC 13,2010,2010-06-21 ,172,229.0,13.0,Missing/Undefined,,,,0.1,A,40.482,-122.287,12.0,MUNICIPAL/LOCAL,CA,,,b'\x00\x01\xad\x10\x00\x00\xf0\x1f\xd2o_\x92^\xc0(XU/\xbf=D@\xf0\x1f\xd2o_\x92^\xc0(XU/\xbf=D@|\x01\x00\x00\x00\xf0\x1f\xd2o_\x92^\xc0(XU/\xbf=D@\xfe',3345,59666,GHCND:USC00042402,DE SABLA CA US,826,39.87167,-121.61083,2010-06-21,29,24,19,14,12,9,5,2,1,20,18,24,19,14,12,9,5,2,1,0,0,-7777,-7777,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.79,-9999.0,41.93,-9999.0,71,43,18,5,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,68.9,32.2,85.0,52.8,6.5,6.1,8.2,5.9,
3346,181597,1872512,1872513,NONFED,ST-CACDF,ST/C&L,USCATUU,CATUU,OAK 2,2010,2010-05-31 ,151,123.0,7.0,Arson,,,,1.0,B,35.889,-118.84200000000001,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xb8\xcf\xf1\xd1\xe2\xb5]\xc0\xc8\x9c\xd9\xae\xd0\xf1A@\xb8\xcf\xf1\xd1\xe2\xb5]\xc0\xc8\x9c\xd9\xae\xd0\xf1A@|\x01\x00\x00\x00\xb8\xcf\xf1\xd1\xe2\xb5]\xc0\xc8\x9c\xd9\xae\xd0\xf1A@\xfe',3346,38110,GHCND:USC00043256,FRESNO 5 NE CA US,95.4,36.76667,-119.70028,2010-05-31,33,28,23,18,16,13,8,4,3,23,21,28,23,18,16,13,8,4,3,0,0,0,0,-7777,-7777,-7777,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,0.56,-9999.0,8.32,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,72.9,29.9,87.9,57.9,6.2,4.8,7.7,5.3,
3347,181598,1872513,1872514,NONFED,ST-CACDF,ST/C&L,USCAMVU,CAMVU,HWY 79  / HIDEAWAY RD,2010,2010-02-05 ,36,1152.0,9.0,Miscellaneous,,,,0.1,A,33.037,-116.57799999999999,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xbc\xa5\x9c/\xf6$]\xc0`\xa0\xdd!\xc5\x84@@\xbc\xa5\x9c/\xf6$]\xc0`\xa0\xdd!\xc5\x84@@|\x01\x00\x00\x00\xbc\xa5\x9c/\xf6$]\xc0`\xa0\xdd!\xc5\x84@@\xfe',3347,148225,GHCND:USW00053120,RAMONA AIRPORT CA US,424.6,33.0375,-116.91583,2010-02-05,10,6,2,1,-7777,-7777,-7777,0,0,8,7,6,2,1,-7777,-7777,-7777,0,0,-7777,-7777,2,5,7,10,15,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,0.35,-9999.0,3.67,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,50.4,28.6,64.7,36.1,5.2,10.8,8.4,6.5,
3348,181599,1872514,1872515,NONFED,ST-CACDF,ST/C&L,USCASHU,CASHU,VETERANS MEMORIAL DR  / 2,2010,2010-08-15 ,227,527.0,13.0,Missing/Undefined,2010-08-15,227.0,705.0,1.0,B,40.49,-122.55,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\x80\xb6\xd5\xac3\xa3^\xc08\xf4Op\xb1>D@\x80\xb6\xd5\xac3\xa3^\xc08\xf4Op\xb1>D@|\x01\x00\x00\x00\x80\xb6\xd5\xac3\xa3^\xc08\xf4Op\xb1>D@\xfe',3348,43296,GHCND:USW00024257,REDDING MUNICIPAL AIRPORT CA US,151.5,40.5175,-122.29861000000001,2010-08-15,40,35,30,25,23,20,15,10,8,26,24,35,30,25,23,20,15,10,8,0,0,0,0,0,0,0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.06,-9999.0,21.01,-9999.0,23,15,3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,80.0,33.7,96.8,63.1,5.2,6.3,7.1,4.9,
3349,181600,1872515,1872516,NONFED,ST-CACDF,ST/C&L,USCASHU,CASHU,HOLE IN ONE DR  REDDINGCT,2010,2010-06-20 ,171,237.0,13.0,Missing/Undefined,,,,1.0,B,40.482,-122.287,12.0,MUNICIPAL/LOCAL,CA,,,b'\x00\x01\xad\x10\x00\x00\xf0\x1f\xd2o_\x92^\xc0(XU/\xbf=D@\xf0\x1f\xd2o_\x92^\xc0(XU/\xbf=D@|\x01\x00\x00\x00\xf0\x1f\xd2o_\x92^\xc0(XU/\xbf=D@\xfe',3349,112590,GHCND:USC00049699,WILLOWS 6 W CA US,71,39.523,-122.3058,2010-06-20,35,30,25,20,18,15,10,6,4,23,22,30,25,20,18,15,10,6,4,0,0,0,0,-7777,-7777,-7777,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,0.33,-9999.0,14.86,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,74.9,33.8,91.8,58.0,6.3,5.5,7.7,5.9,
3350,181601,1872516,1872517,NONFED,ST-CACDF,ST/C&L,USCASCU,CASCU,I 5  / WESTLEY REST AREA,2010,2010-08-25 ,237,433.0,2.0,Equipment Use,,,,1.0,B,37.588,-121.33,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x008\xd0Cm\x1bU^\xc08\xfbu\xa7;\xcbB@8\xd0Cm\x1bU^\xc08\xfbu\xa7;\xcbB@|\x01\x00\x00\x008\xd0Cm\x1bU^\xc08\xfbu\xa7;\xcbB@\xfe',3350,30166,GHCND:USC00045532,MERCED CA US,46.6,37.28583,-120.51167,2010-08-25,36,32,27,22,20,17,12,7,5,25,23,32,27,22,20,17,12,7,5,0,0,0,0,0,0,0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.02,0.0,8.64,0.0,11,3,0,0,0,0,0,0,0,0,0,0,0,76.5,34.4,93.7,59.3,4.4,4.6,5.5,4.3,
3351,181602,1872517,1872518,NONFED,ST-CACDF,ST/C&L,USCABEU,CABEU,NASH,2010,2010-10-06 ,279,1858.0,9.0,Miscellaneous,2010-10-06,279.0,1908.0,0.1,A,36.835,-121.42200000000001,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00H\x1b\x0eK\x03[^\xc0\x00\xe5a\xa1\xd6jB@H\x1b\x0eK\x03[^\xc0\x00\xe5a\xa1\xd6jB@|\x01\x00\x00\x00H\x1b\x0eK\x03[^\xc0\x00\xe5a\xa1\xd6jB@\xfe',3351,92623,GHCND:USC00049792,WOODSIDE FIRE STATION 1 CA US,115.8,37.42861,-122.25667,2010-10-06,25,20,15,10,8,5,2,1,-7777,17,16,20,15,10,8,5,2,1,-7777,0,0,0,-7777,-7777,-7777,2,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.08,-9999.0,19.38,-9999.0,57,41,16,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,65.1,35.4,82.8,47.5,5.2,9.3,8.5,5.0,
3352,181603,1872518,1872519,NONFED,ST-CACDF,ST/C&L,USCANEU,CANEU,,2010,2010-10-11 ,284,1423.0,9.0,Miscellaneous,,,,0.1,A,39.253,-121.20700000000001,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xd8\xb7\xcd3:M^\xc0\x10\xe7\x11\xabX\xa0C@\xd8\xb7\xcd3:M^\xc0\x10\xe7\x11\xabX\xa0C@|\x01\x00\x00\x00\xd8\xb7\xcd3:M^\xc0\x10\xe7\x11\xabX\xa0C@\xfe',3352,151758,GHCND:USC00049742,WINTERS CA US,41.1,38.52278,-121.96833000000001,2010-10-11,28,23,18,13,11,8,4,1,1,19,17,23,18,13,11,8,4,1,1,0,-7777,-7777,-7777,-7777,-7777,1,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.2,0.0,15.81,0.0,97,49,15,6,0,0,0,0,0,0,0,0,0,68.1,30.9,83.6,52.7,5.5,7.5,8.1,4.7,
3353,181604,1872519,1872520,NONFED,ST-CACDF,ST/C&L,USCAAEU,CAAEU,,2010,2010-05-29 ,149,429.0,9.0,Miscellaneous,,,,0.1,A,38.903,-119.98200000000001,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xb8\xca\xc1\t\xd8\xfe]\xc0\x00)\x02 \x97sC@\xb8\xca\xc1\t\xd8\xfe]\xc0\x00)\x02 \x97sC@|\x01\x00\x00\x00\xb8\xca\xc1\t\xd8\xfe]\xc0\x00)\x02 \x97sC@\xfe',3353,107093,GHCND:USC00048353,SONORA CA US,510.5,37.9672,-120.3872,2010-05-29,23,18,14,9,7,5,2,1,-7777,16,15,18,14,9,7,5,2,1,-7777,0,0,-7777,-7777,1,1,4,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,1.33,-9999.0,22.11,-9999.0,84,60,18,6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.5,32.3,79.6,47.3,6.8,6.7,9.1,5.7,
3354,181605,1872520,1872521,NONFED,ST-CACDF,ST/C&L,USCAAEU,CAAEU,,2010,2010-06-10 ,161,1456.0,2.0,Equipment Use,,,,3.0,B,38.49,-121.135,13.0,STATE OR PRIVATE,CA,,,"b'\x00\x01\xad\x10\x00\x00H\xc3\xb6f\xa7H^\xc0\xd8M\xa4,\xaa>C@H\xc3\xb6f\xa7H^\xc0\xd8M\xa4,\xaa>C@|\x01\x00\x00\x00H\xc3\xb6f\xa7H^\xc0\xd8M\xa4,\xaa>C@\xfe'",3354,68415,GHCND:USW00093228,HAYWARD AIR TERMINAL CA US,13.1,37.6542,-122.115,2010-06-10,23,18,13,8,6,3,1,-7777,-7777,15,13,18,13,8,6,3,1,-7777,-7777,0,0,0,0,-7777,-7777,3,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.11,-9999.0,11.3,-9999.0,34,15,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,63.0,16.7,71.4,54.6,4.6,6.7,7.5,2.9,
3355,181606,1872521,1872522,NONFED,ST-CACDF,ST/C&L,USCASBC,CASBC,,2010,2010-07-04 ,185,329.0,13.0,Missing/Undefined,,,,0.01,A,34.54,-120.161,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\x88G\x90\xe7F\n^\xc0\x90A\r\x9d&EA@\x88G\x90\xe7F\n^\xc0\x90A\r\x9d&EA@|\x01\x00\x00\x00\x88G\x90\xe7F\n^\xc0\x90A\r\x9d&EA@\xfe',3355,10769,GHCND:USC00045866,MORRO BAY FIRE DEPARTMENT CA US,35.1,35.36722,-120.84556,2010-07-04,21,16,11,6,4,2,-7777,-7777,-7777,13,11,16,11,6,4,2,-7777,-7777,-7777,0,0,0,0,-7777,1,4,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.0,0.0,12.24,0.1,18,6,0,0,0,0,0,0,0,0,0,0,0,61.0,13.7,67.9,54.2,2.8,4.3,4.0,3.1,
3356,181607,1872522,1872523,NONFED,ST-CACDF,ST/C&L,USCAMMU,CAMMU,SHORE,2010,2010-09-10 ,253,1407.0,2.0,Equipment Use,,,,0.3,B,37.466,-120.10799999999999,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xccqn\x13\xee\x06^\xc0(e\xc4\x05\xa0\xbbB@\xccqn\x13\xee\x06^\xc0(e\xc4\x05\xa0\xbbB@|\x01\x00\x00\x00\xccqn\x13\xee\x06^\xc0(e\xc4\x05\xa0\xbbB@\xfe',3356,71427,GHCND:USC00041697,CHERRY VALLEY DAM CA US,1452.4,37.9747,-119.9161,2010-09-10,27,22,17,12,10,8,4,1,1,19,17,22,17,12,10,8,4,1,1,0,0,-7777,-7777,-7777,1,2,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.13,0.0,32.07,82.8,80,42,12,4,0,0,0,0,0,0,0,0,0,67.1,29.0,81.5,52.6,6.5,4.5,8.2,5.3,
3357,181608,1872523,1872524,NONFED,ST-CACDF,ST/C&L,USCARRU,CARRU,ETHANAC,2010,2010-09-05 ,248,1431.0,13.0,Missing/Undefined,,,,0.01,A,33.743,-117.281,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xd4\xba\xd4\x08\xfdQ]\xc0@R}\xe7\x17\xdf@@\xd4\xba\xd4\x08\xfdQ]\xc0@R}\xe7\x17\xdf@@|\x01\x00\x00\x00\xd4\xba\xd4\x08\xfdQ]\xc0@R}\xe7\x17\xdf@@\xfe',3357,113032,GHCND:USC00047050,POMONA FAIRPLEX CA US,317,34.08167,-117.76583000000001,2010-09-05,36,31,26,21,19,16,11,7,5,25,23,31,26,21,19,16,11,7,5,0,0,0,0,0,0,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.0,0.0,11.88,0.0,18,12,2,0,0,0,0,0,0,0,0,0,0,76.2,29.6,91.0,61.4,5.5,6.6,7.5,5.1,
3358,181609,1872524,1872525,NONFED,ST-CACDF,ST/C&L,USCATCU,CATCU,GLORY,2010,2010-07-04 ,185,1113.0,9.0,Miscellaneous,,,,0.7,B,38.016,-120.545,13.0,STATE OR PRIVATE,CA,,,"b'\x00\x01\xad\x10\x00\x00\xcc\xf0f\r\xde""^\xc0pJ\xebo\t\x02C@\xcc\xf0f\r\xde""^\xc0pJ\xebo\t\x02C@|\x01\x00\x00\x00\xcc\xf0f\r\xde""^\xc0pJ\xebo\t\x02C@\xfe'",3358,129394,GHCND:USC00044484,KELSEY 1 N CA US,609.6,38.8088,-120.8208,2010-07-04,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.0,-9999.0,24.62,-9999.0,16,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,
3359,181610,1872525,1872526,NONFED,ST-CACDF,ST/C&L,USCABDU,CABDU,MAN,2010,2010-07-22 ,203,1723.0,9.0,Miscellaneous,,,,0.75,B,37.361999999999995,-118.368,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\x1cH\xde9\x94\x97]\xc0\xc8\xafX\xc3E\xaeB@\x1cH\xde9\x94\x97]\xc0\xc8\xafX\xc3E\xaeB@|\x01\x00\x00\x00\x1cH\xde9\x94\x97]\xc0\xc8\xafX\xc3E\xaeB@\xfe',3359,13342,GHCND:USC00044890,LEMON COVE CA US,156.4,36.3817,-119.0264,2010-07-22,42,37,32,27,25,22,17,12,10,27,25,37,32,27,25,22,17,12,10,0,0,0,0,0,0,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.02,0.0,9.97,0.0,9,2,-9999,0,0,0,0,0,0,0,0,0,0,81.7,34.4,98.9,64.4,4.8,4.4,5.1,5.5,
3360,181611,1872526,1872527,NONFED,ST-CACDF,ST/C&L,USCAFKU,CAFKU,MANNING,2010,2010-04-26 ,116,1624.0,13.0,Missing/Undefined,,,,0.2,A,36.605,-120.588,13.0,STATE OR PRIVATE,CA,,,"b'\x00\x01\xad\x10\x00\x00,{\x12\xd8\x9c%^\xc0\xb8\x94e\x88cMB@,{\x12\xd8\x9c%^\xc0\xb8\x94e\x88cMB@|\x01\x00\x00\x00,{\x12\xd8\x9c%^\xc0\xb8\x94e\x88cMB@\xfe'",3360,30045,GHCND:USC00045532,MERCED CA US,46.6,37.28583,-120.51167,2010-04-26,23,18,13,8,6,4,1,-7777,-7777,16,14,18,13,8,6,4,1,-7777,-7777,0,0,-7777,-7777,-7777,1,4,0.05,-9999,-9999.0,0.14,-9999,-9999.0,0.31,-9999,-9999.0,0.85,0.0,7.9,0.0,125,75,15,1,0,0,0,0,0,0,0,0,0,62.7,30.2,77.8,47.6,5.9,7.0,8.1,5.4,
3361,181612,1872527,1872528,NONFED,ST-CACDF,ST/C&L,USCAKRN,CAKRN,,2010,2010-07-15 ,196,1748.0,9.0,Miscellaneous,,,,2.0,B,34.9,-118.25,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00\xfc\xff\xff\xff\xff\x8f]\xc083333sA@\xfc\xff\xff\xff\xff\x8f]\xc083333sA@|\x01\x00\x00\x00\xfc\xff\xff\xff\xff\x8f]\xc083333sA@\xfe',3361,23190,GHCND:USC00043463,GLENNVILLE CA US,957.1,35.7269,-118.7006,2010-07-15,31,26,21,16,14,11,6,2,1,21,19,26,21,16,14,11,6,2,1,0,0,0,-7777,-7777,-7777,-7777,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.04,0.0,13.49,6.2,21,8,1,0,0,0,0,0,0,0,0,0,0,70.5,36.7,88.9,52.2,4.6,5.1,5.3,5.4,
3362,181613,1872528,1872529,NONFED,ST-CACDF,ST/C&L,USCAAEU,CAAEU,50,2010,2010-09-26 ,269,2248.0,13.0,Missing/Undefined,,,,0.01,A,38.738,-120.665,13.0,STATE OR PRIVATE,CA,,,"b'\x00\x01\xad\x10\x00\x00\xac""\xa3\x03\x92*^\xc0\xd8\xa1\xd3\xf3n^C@\xac""\xa3\x03\x92*^\xc0\xd8\xa1\xd3\xf3n^C@|\x01\x00\x00\x00\xac""\xa3\x03\x92*^\xc0\xd8\xa1\xd3\xf3n^C@\xfe'",3362,6108,GHCND:USC00041018,BOWMAN DAM CA US,1641.3,39.45389,-120.65556,2010-09-26,20,15,11,7,5,3,1,-7777,-7777,14,12,15,11,7,5,3,1,-7777,-7777,-7777,-7777,1,1,2,3,6,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,-9999.0,-9999,-9999.0,0.83,-9999.0,41.33,-9999.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,60.2,24.9,72.7,47.8,7.8,6.0,9.7,6.6,
3363,181614,1872529,1872530,NONFED,ST-CACDF,ST/C&L,USCAAEU,CAAEU,LATROBE RD / DRAGON POINT,2010,2010-06-28 ,179,910.0,5.0,Debris Burning,,,,0.1,A,38.529,-120.959,13.0,STATE OR PRIVATE,CA,,,b'\x00\x01\xad\x10\x00\x00pHj\xa1d=^\xc0\xd0\xbf\x96W\xaeCC@pHj\xa1d=^\xc0\xd0\xbf\x96W\xaeCC@|\x01\x00\x00\x00pHj\xa1d=^\xc0\xd0\xbf\x96W\xaeCC@\xfe',3363,60403,GHCND:USC00045915,MOUNT DIABLO JUNCTION CA US,661.4,37.87917,-121.93028000000001,2010-06-28,30,25,20,15,13,10,6,3,3,21,19,25,20,15,13,10,6,3,3,0,0,-7777,-7777,-7777,1,2,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,-6.66,-9999,-9999.0,0.19,0.0,15.79,0.8,22,9,1,1,0,0,0,0,0,0,0,0,0,69.5,23.9,81.5,57.5,8.6,5.7,9.4,8.6,
